condition1.r1,condition1.r2,condition2.r1,condition2.r2,gene_id
5250.48496022446,6383.77579914105,17963.8819733526,23993.2380668098,ENSG00000151388
128.478424801577,167.228751002556,365.857085694806,765.741640430099,ENSG00000137210
157.029185868594,358.451192366348,1530.21969084885,2183.55207318327,ENSG00000072864
358.787897408849,525.679943368904,3072.4020112027,4557.2478195637505,ENSG00000085832
295.976223061411,236.301495981873,1023.80170847021,1369.24112492562,ENSG00000156463
326.430368199563,554.763204412827,16.947058465427,22.7345696214065,ENSG00000269967
75.1836708098119,97.4289244971414,226.293074803054,299.682963191267,ENSG00000107960
49.4879858494964,56.7123590356494,125.607609802576,163.275545462828,ENSG00000063241
2242.18643579642,3016.66125178089,629.034934804966,989.987168059426,ENSG00000270757
188.435023042313,119.968451806182,12.9595152970912,27.9015172626352,ENSG00000235505
34.2609132804206,44.3519730919823,143.551554060087,166.375714047565,ENSG00000214193
53.2947539917654,111.243473493005,1468.41277173964,1667.89069858864,ENSG00000185989
571.966913375911,1211.31782247938,3657.57397115597,5567.90277818809,ENSG00000144711
6.66184424897067,5.81665220878456,67.7882338617079,63.0367612229906,ENSG00000149292
125.623348694876,120.69553333228,366.85397148689,339.985154792851,ENSG00000185278
19.0338407113448,46.5332176702765,177.445670990941,183.943336027743,ENSG00000137486
95.1692035567239,82.1602124490819,1359.75222040249,2066.7790564915,ENSG00000109790
2076.59202160772,2450.99182447659,1170.34391990655,1923.13791206534,ENSG00000121060
84.7005911654843,90.8851907622587,442.617291685269,730.606396469744,ENSG00000267618
59.9565982407361,117.787207227887,256.199648565572,731.63978599799,ENSG00000150593
106.58950798353101,184.67870762891,415.701375299003,577.664746289373,ENSG00000069493
68.5218265608412,69.0727449793166,343.925598268959,455.724781956375,ENSG00000140905
743.271479778014,985.195467862885,5222.68466472776,10132.3843244496,ENSG00000151090
1250.52333473535,1140.06383292177,426.667119011926,725.439448828515,ENSG00000135919
166.546106224267,145.416305219614,426.667119011926,528.062048933577,ENSG00000276027
261.715309780991,350.45329557927,5415.08362259996,7068.38437320092,ENSG00000198648
81.8455150587826,115.605962649593,236.261932723894,343.085323377588,ENSG00000111554
153.222417726325,141.780897589124,1064.67402594565,1245.23438153613,ENSG00000137871
173.207950473238,109.789310440809,929.097558222232,1074.72510937558,ENSG00000106692
102.782739841262,94.5205983927491,276.137364407251,368.920061583732,ENSG00000115073
424.454647862989,816.512553808132,1701.68404708728,3371.95003066588,ENSG00000111058
102.782739841262,138.872571484731,463.551893319032,697.53793156588,ENSG00000269190
78.0387469165136,131.601756223751,32.89723113877,48.5693078275502,ENSG00000204588
89.4590513433205,146.143386745712,38.8785458912736,49.6026973557959,ENSG00000175772
114.203044268069,87.2497831317684,3841.9978426915,5412.89434895123,ENSG00000112977
289.314378812441,336.638746583406,1502.3068886705,2444.99962382944,ENSG00000093183
799.421309876481,862.318689952311,423.676461635674,544.596281385509,ENSG00000143624
1181.04981613894,1493.42545460544,3136.20270189607,4253.4312982595,ENSG00000103966
489.169706281561,750.348134933208,2722.49509818124,3721.23569121294,ENSG00000142655
992.61479309663,1094.98477830369,510.405525546977,725.439448828515,ENSG00000108384
111.347968161367,137.418408432535,283.115564951839,469.15884582357,ENSG00000111602
694.735185964085,984.468386336787,3975.58053883075,5050.17462453697,ENSG00000112419
160.835954010863,463.150932124471,1288.97332916453,1835.29980216445,ENSG00000185480
411.130959365047,613.656808026771,135.576467723416,192.210452253709,ENSG00000250305
443.488488574333,463.150932124471,1232.15083901575,1676.1578148146,ENSG00000207389
122.768272588174,161.412098793771,431.651547972346,556.996955724458,ENSG00000087008
98.9759716989929,96.7018429710433,24.9221448020985,34.1018544321097,ENSG00000021488
140.850421263951,94.5205983927491,36.8847743071058,42.3689706580757,ENSG00000224316
847.95760369041,1684.64789596923,5874.64797275066,8960.52059941888,ENSG00000105983
57.1015221340343,58.1665220878456,655.950851191232,1002.38784239838,ENSG00000179912
60.9082902763033,98.8830875493375,211.339787921795,338.951765264605,ENSG00000139197
3451.78701300238,4723.84867505916,12374.3433371379,17578.9892649884,ENSG00000214944
219.840860216032,563.488182726004,861.309324360524,1320.67181709807,ENSG00000225206
101.831047805695,173.772484737439,409.720060546499,706.838437320092,ENSG00000169129
1251.47502677092,1849.69540239349,3899.81721863237,6259.2403725845,ENSG00000127481
127.52673276601,146.87046827181,1263.05429857035,1774.32981999795,ENSG00000181826
37.1159893871223,41.44364698759,100.685465000478,166.375714047565,ENSG00000152763
278.845766421201,390.442779514664,1877.13594649406,2210.42020091765,ENSG00000168234
1350.45099846991,2290.30680720892,11437.270692579,22320.1804205799,ENSG00000215386
386.386966440299,517.682046581826,2150.28265352506,3093.96824756777,ENSG00000070413
10.4686123912396,11.6333044175691,53.8318327725327,62.0033716947449,ENSG00000160703
49.4879858494964,31.9915871483151,234.268161139726,192.210452253709,ENSG00000153363
517.720467348578,568.577753408691,1598.00792471056,1897.30317385919,ENSG00000126653
721.382562959967,799.062597181779,2664.67572224037,3402.95171651325,ENSG00000100749
389.242042547001,842.687488747663,1516.26328975967,2168.05123025958,ENSG00000101974
472.990941676918,567.850671882593,132.585810347164,186.010115084235,ENSG00000100319
3510.79191920755,4385.02868389746,10300.8208896033,13614.9070346377,ENSG00000144283
489.169706281561,698.725346580245,1478.38162966048,2236.2549391238,ENSG00000106415
906.010817860012,857.956200795722,439.626634309017,592.132199684814,ENSG00000158062
1796.79456315095,1928.22020721208,944.050845103491,1550.08429236862,ENSG00000259768
1.90338407113448,1.45416305219614,30.9034595546021,35.1352439603554,ENSG00000215244
15.2270725690758,25.4478534134324,72.7726628221276,197.377399894938,ENSG00000221963
1574.09862682821,1597.39811283746,443.614177477353,508.427647896908,ENSG00000206562
50.4396778850637,43.6248915658842,144.548439852171,223.212138101082,ENSG00000108641
1230.53780198844,1697.00828191289,3422.30892422416,5204.14966424559,ENSG00000069956
407.324191222778,466.786339754961,244.237019060565,345.15210243408,ENSG00000267827
145.608881441788,213.761968672833,426.667119011926,643.801676097101,ENSG00000161267
71.3769026675429,164.320424898164,446.604834853605,656.20235043605,ENSG00000078098
681.411497466143,658.735862644851,2569.9715719924,3265.51090925656,ENSG00000130779
80.8938230232153,62.529011244434,165.483041485934,262.48094017442,ENSG00000099365
107.541200019098,115.605962649593,530.343241388656,1025.12241201978,ENSG00000241288
3.80676814226896,3.63540763049035,39.8754316833576,39.2688020733384,ENSG00000159714
399.71065493824,670.36916706242,68.7851196537918,89.9048889573801,ENSG00000214922
2301.19134200158,3837.53629474561,6600.38082938776,11553.2949257875,ENSG00000157483
447.295256716602,370.811578310016,1204.2380368374,1314.47147992859,ENSG00000111700
68.5218265608412,48.7144622485707,16.947058465427,38.2354125450927,ENSG00000185437
353.077745195446,272.655572286776,160.498612525514,183.943336027743,ENSG00000151917
177.014718615506,328.640849796328,769.595831488801,1288.63674172245,ENSG00000148200
70.4252106319757,87.9768646578664,536.32455614116,705.805047791846,ENSG00000085788
31.4058371737189,21.085364256844,145.545325644255,170.509272160548,ENSG00000186280
11.4203044268069,10.179141365373,41.8692032675255,55.8030345252704,ENSG00000227252
4.7584601778362,9.45205983927491,43.8629748516933,69.2370983924651,ENSG00000164124
164.642722153132,137.418408432535,84.7352923271349,96.1052261268546,ENSG00000283088
361.642973515551,371.538659836114,942.057073519323,1104.6934056947,ENSG00000123064
261.715309780991,258.113941764815,811.465034756327,1062.32443503663,ENSG00000095261
14.2753805335086,25.4478534134324,161.495498317598,219.078579988099,ENSG00000248698
777.532393058434,959.020532923354,2603.86568892325,3021.63098059057,ENSG00000204764
359.739589444416,521.317454212316,210.342902129711,352.3858291318,ENSG00000107738
32.3575292092861,49.4415437746688,113.644980297569,137.440807256684,ENSG00000254757
171.304566402103,171.591240159144,687.851196537918,891.81516287608,ENSG00000127337
367.353125728954,710.358650997814,1411.59028159086,1966.54027225166,ENSG00000143952
646.198892150155,1359.64245380339,6104.92859072205,8937.78602979747,ENSG00000177200
14612.2795140994,19685.7323191052,37082.1576939384,57234.2790218907,ENSG00000139926
672.846269146038,736.533585937345,2006.73109946497,2242.45527629327,ENSG00000171853
234.116240749541,230.484843773088,107.663665545065,78.5376041466768,ENSG00000179818
210.32393986036,207.945316464048,508.411753962809,640.701507512364,ENSG00000172890
298.831299168113,351.907458631466,2685.61032387413,3423.61950707816,ENSG00000165487
46.6329097427947,56.7123590356494,285.109336536007,410.255642713562,ENSG00000159445
13.3236884979413,18.9041196785498,321.994110843112,455.724781956375,ENSG00000021762
284.555918634604,457.334279915686,1567.10446515595,2494.60232118524,ENSG00000100578
295.976223061411,505.321660638159,1615.95186896807,1736.09440745286,ENSG00000138190
68.5218265608412,141.053816063026,238.255704308062,418.522758939528,ENSG00000168143
904.107433788877,852.139548586938,304.050166585602,484.659688747256,ENSG00000240032
145.608881441788,333.003338952916,625.04739163663,1185.29778889787,ENSG00000148090
246.488237211915,288.651365860934,116.635637673821,184.976725555989,ENSG00000213676
239.826392962944,347.544969474877,138.567125099668,152.941650180371,ENSG00000106028
383.531890333597,611.475563448477,205.358473169292,418.522758939528,ENSG00000134317
242.681469069646,471.875910437647,938.069530350987,1106.7601847512,ENSG00000174842
1950.01698087727,3812.08844133218,8545.30500974353,13809.1842659479,ENSG00000165323
1144.88551878739,789.610537342504,5595.51995096715,8787.94454820184,ENSG00000145730
1500.81834008954,1889.68488632888,765.608288320466,1106.7601847512,ENSG00000163138
6.66184424897067,19.6312012046479,84.7352923271349,137.440807256684,ENSG00000168016
950.740343531672,1543.5940799062,3727.35597660185,5695.00969016232,ENSG00000073711
27381.131555305,27333.1758106047,10992.6596293096,16676.8402068299,ENSG00000152952
2414.44269423409,2546.96658592154,1332.83630401623,1878.70216235077,ENSG00000115484
100.879355770127,89.4310277100626,519.377497675732,505.327479312171,ENSG00000176715
145.608881441788,224.668191564304,1019.81416530187,2041.9777078136,ENSG00000114126
209.372247824793,361.359518470741,2761.37364407251,3909.31258535366,ENSG00000146416
313.106679701622,354.815784735858,996.88579208394,1258.66844540332,ENSG00000049167
205.565479682524,378.809475097094,1165.35949094613,1872.5018251813,ENSG00000006704
263.618693852125,341.001235739995,1399.62765208585,1996.50856857078,ENSG00000144320
6.66184424897067,5.08957068268649,47.8505180200291,57.8698135817619,ENSG00000283179
96.1208955922911,61.0748481922379,293.084422872678,305.883300360741,ENSG00000232692
347.367592982042,524.952861842806,2789.28644625086,4417.74023325057,ENSG00000171877
400.662346973808,588.208954613339,1014.82973634145,1736.09440745286,ENSG00000213160
19.985532746912,17.4499566263537,2.99065737625182,3.10016858473724,ENSG00000131471
220.792552251599,273.382653812874,778.567803617557,1294.83707889192,ENSG00000163050
75.1836708098119,64.7102558227282,172.461242030522,219.078579988099,ENSG00000219626
748.02993995585,1181.50747990936,2439.3795332294,3358.51596679868,ENSG00000213096
232.212856678406,286.47012128264,1173.3345772828,1590.38648397021,ENSG00000178234
904.107433788877,1297.11344255896,3088.35218387604,5422.19485470544,ENSG00000185305
459.667253178977,339.547072687799,1942.9304087716,2541.10484995629,ENSG00000112584
357.836205373282,729.989852202462,1180.31277782738,1771.22965141321,ENSG00000112367
375.918354049059,269.747246182384,860.31243856844,1015.82190626557,ENSG00000019485
182.72487082891,311.190893169974,715.763998716269,899.048889573801,ENSG00000122547
248.391621283049,205.036990359656,998.879563668107,833.945349294319,ENSG00000131848
54.2464460273326,114.151799597397,435.639091140682,1149.12915540927,ENSG00000088756
2688.53000047745,6076.94739512767,9243.12506420229,15466.7410692541,ENSG00000177565
220.792552251599,431.886426502253,2876.01551016217,4051.92034025158,ENSG00000186260
59.0049062051688,78.5248048185915,279.128021783503,498.093752614451,ENSG00000221818
78.9904389520809,154.141283532791,954.01970302433,1425.04415945089,ENSG00000151575
541.512768237759,883.404054209155,327.975425595616,654.135571379558,ENSG00000135549
19.0338407113448,23.9936903612363,133.582696139248,175.676219801777,ENSG00000259345
54.2464460273326,93.793516866651,13.9564010891752,29.9682963191267,ENSG00000273496
495.831550530532,646.375476701184,216.324216882215,437.123770447951,ENSG00000178980
232.212856678406,404.984410036625,62.8038049012882,103.338952824575,ENSG00000273340
2006.16681097574,2681.47666824968,7587.29776355086,9036.99142450907,ENSG00000141564
854.619447939381,825.237532121309,504.424210794473,480.526130634273,ENSG00000179104
750.885016062552,759.073113246385,2318.75635238724,2864.55577229721,ENSG00000215421
2982.60283946773,4222.88950357759,1744.55013614689,2584.50721014262,ENSG00000155097
1163.91935949873,1015.732891959,338.941169308539,307.950079417233,ENSG00000185022
41.8744495649585,42.8978100397861,254.205876981405,295.549405078284,ENSG00000102743
56.1498300984671,98.8830875493375,157.507955149262,270.748056400386,ENSG00000167123
208.420555789225,319.915871483151,610.094104755371,914.549732497487,ENSG00000179832
114.203044268069,157.776691163281,420.685804259422,445.390886673917,ENSG00000161647
248.391621283049,351.180377105368,852.337352231768,1179.0974517284,ENSG00000091140
1064.94338779974,1969.66385419967,739.689257726283,995.154115700655,ENSG00000278903
2066.12340921648,2375.37534576239,1003.86399262853,1270.03573021402,ENSG00000159720
104.686123912396,136.691326906437,62.8038049012882,43.4023601863214,ENSG00000250820
1194.37350463689,2428.45229716755,3847.97915744401,6378.08016833276,ENSG00000102781
221.744244287167,245.02647429505,633.022477973302,815.344337785895,ENSG00000151065
1404.69744449724,1827.88295661055,4234.77084477258,5133.87917632488,ENSG00000175354
177.966410651074,234.847332929677,477.508294408207,691.337594396405,ENSG00000127838
589.097370016121,1190.23245822254,377.819715199813,771.941977599574,ENSG00000180998
177.966410651074,322.824197587543,14.9532868812591,38.2354125450927,ENSG00000243701
867.943136437322,1101.52851203858,2280.87469228805,3149.77128209304,ENSG00000111647
20.9372247824793,27.6290979917267,87.7259497033867,190.143673197218,ENSG00000197872
6.66184424897067,12.3603859436672,91.7134928717224,91.9716680138716,ENSG00000112425
139.898729228384,192.676604415988,560.249815151174,870.11398278292,ENSG00000100014
106.58950798353101,151.232957428399,469.533208071536,439.190549504443,ENSG00000114670
230.309472607272,87.9768646578664,0.99688579208394,1.03338952824575,ENSG00000283061
107.541200019098,144.689223693516,6.97820054458758,10.3338952824575,ENSG00000233493
754.691784204821,518.409128107924,68.7851196537918,68.2037088642194,ENSG00000283160
520.57554345528,566.396508830396,62.8038049012882,81.6377727314141,ENSG00000172361
406.372499187211,310.463811643876,36.8847743071058,63.0367612229906,ENSG00000251537
109.444584090232,97.4289244971414,13.9564010891752,14.4674533954405,ENSG00000181135
94.2175115211567,259.568104817011,9.9688579208394,46.5025287710587,ENSG00000172733
56.1498300984671,27.6290979917267,7.97508633667152,5.16694764122874,ENSG00000231305
26.6473769958827,40.7165654614919,6.97820054458758,4.13355811298299,ENSG00000213901
453.005408930006,466.786339754961,66.791348069624,115.739627163524,ENSG00000198106
40.9227575293913,81.4331309229838,13.9564010891752,11.3672848107032,ENSG00000186205
430.164800076392,519.136209634022,75.7633201983794,140.540975841422,ENSG00000268975
1083.02553647552,1079.71606625563,171.464356238438,348.252271018817,ENSG00000263563
52.3430619561982,42.170728513688,13.9564010891752,8.26711622596598,ENSG00000140839
486.314630174859,394.078187145154,95.7010360400582,133.307249143701,ENSG00000145794
306.444835452651,259.568104817011,61.8069191092043,94.0384470703631,ENSG00000135924
1360.91961086115,1475.24841645298,360.872656734386,477.425962049536,ENSG00000272869
2206.97383048043,2290.30680720892,556.262271982838,827.745012124844,ENSG00000135111
54.2464460273326,82.1602124490819,11.9626295050073,31.0016858473724,ENSG00000258153
66.6184424897067,61.0748481922379,16.947058465427,22.7345696214065,ENSG00000158482
222.695936322734,127.239267067162,50.8411753962809,66.1369298077279,ENSG00000231871
90.4107433788877,133.783000802045,19.9377158416788,57.8698135817619,ENSG00000109390
8242.60472004786,11190.5117681754,2620.81274738868,3985.78341044385,ENSG00000198743
149.415649584057,99.6101690754356,35.8878885150218,67.1703193359736,ENSG00000258645
98.9759716989929,160.685017267673,35.8878885150218,72.3372669772024,ENSG00000103241
59.9565982407361,67.6185819271205,14.9532868812591,40.3021916015842,ENSG00000246985
110.3962761258,179.589136946223,47.8505180200291,82.6711622596598,ENSG00000274020
69.4735185964085,87.9768646578664,35.8878885150218,33.0684649038639,ENSG00000204681
48.5362938139292,42.8978100397861,12.9595152970912,29.9682963191267,ENSG00000163219
134.188577014981,200.674501203067,79.7508633667152,89.9048889573801,ENSG00000205670
251.246697389751,258.841023290913,105.669893960898,164.308934991074,ENSG00000263809
1659.75091002927,2147.0717465676,863.303095944692,1181.16423078489,ENSG00000172530
250.295005354184,268.293083130188,115.638751881737,171.542661688794,ENSG00000103326
165.5944141887,186.132870681106,76.7602059904633,118.839795748261,ENSG00000198925
513.913699206309,551.854878308435,229.283732179306,367.886672055486,ENSG00000107949
169.401182330969,184.67870762891,97.6948076242261,108.505900465804,ENSG00000141873
248.391621283049,238.482740560167,120.623180842157,186.010115084235,ENSG00000230735
681.411497466143,732.171096780756,327.975425595616,605.566263552008,ENSG00000271894
255.05346553202,342.455398792191,178.442556783025,223.212138101082,ENSG00000260280
65.6667504541395,66.1644188749244,173.458127822605,194.277231310201,ENSG00000205209
84.7005911654843,161.412098793771,240.249475892229,471.225624880061,ENSG00000169908
49.4879858494964,56.7123590356494,129.595152970912,188.076894140726,ENSG00000231952
2418.24946237635,4398.11615136722,6882.49950854752,14436.4517095931,ENSG00000053254
20.9372247824793,28.3561795178247,69.7820054458758,81.6377727314141,ENSG00000196345
78.9904389520809,82.1602124490819,208.349130545543,299.682963191267,ENSG00000142173
64.7150584185723,54.5311144573552,183.426985743445,186.010115084235,ENSG00000274810
49.4879858494964,47.9873807224726,145.545325644255,171.542661688794,ENSG00000278782
157.029185868594,119.241370280083,378.816600991897,552.863397611475,ENSG00000119392
136.091961086115,180.316218472321,451.589263814025,591.098810156568,ENSG00000128283
63.763366383005,81.4331309229838,185.420757327613,302.783131776004,ENSG00000173894
369.256509800089,639.104661440203,1397.63388050168,1948.97265027148,ENSG00000131697
54.2464460273326,57.4394405617475,155.514183565095,225.278917157573,ENSG00000203705
890.783745290936,1574.85858552842,3256.82588273823,5159.71391453102,ENSG00000101752
31.4058371737189,72.708152609807,129.595152970912,231.479254327048,ENSG00000223875
42.8261416005258,45.8061361441784,115.638751881737,197.377399894938,ENSG00000128383
92.3141274500222,58.1665220878456,250.218333813069,327.584480453902,ENSG00000070444
14.2753805335086,20.358282730746,53.8318327725327,80.6043832031683,ENSG00000260644
110.3962761258,213.761968672833,481.495837576543,789.509599579751,ENSG00000130584
39.0193734582568,81.4331309229838,184.423871535529,296.58279460653,ENSG00000174837
539.609384166625,921.212293566255,2486.23316545735,3258.27718255884,ENSG00000141127
26.6473769958827,27.6290979917267,86.7290639113027,136.407417728439,ENSG00000168243
36.1642973515551,31.264505622217,120.623180842157,153.975039708616,ENSG00000204946
271.232230136663,295.195099595816,988.910705747268,1420.9106013379,ENSG00000068097
13.3236884979413,13.8145489958633,47.8505180200291,68.2037088642194,ENSG00000224271
45.6812177072275,75.6164787141993,218.317988466383,360.652945357766,ENSG00000186868
53.2947539917654,142.507979115222,313.022138714357,615.900158834466,ENSG00000115525
22.8406088536137,22.5395273090402,69.7820054458758,155.008429236862,ENSG00000198542
163.691030117565,116.333044175691,650.966422230813,679.970309585702,ENSG00000110031
134.188577014981,234.847332929677,762.617630944214,1015.82190626557,ENSG00000112357
49.4879858494964,79.2518863446896,280.124907575587,344.118712905834,ENSG00000114948
4.7584601778362,12.3603859436672,35.8878885150218,49.6026973557959,ENSG00000231421
14.2753805335086,26.1749349395305,73.7695486142115,134.340638671947,ENSG00000180881
58.0532141696016,65.4373373488263,271.152935446832,365.819892998995,ENSG00000005156
317.865139879458,335.18458353121,1406.60585263044,2092.61379469764,ENSG00000084112
43.777833636093,47.9873807224726,184.423871535529,310.016858473724,ENSG00000188177
75.1836708098119,84.3414570273761,375.825943615645,467.092066767078,ENSG00000075790
12.3719964623741,12.3603859436672,58.8162617329524,81.6377727314141,ENSG00000267526
19.0338407113448,74.8893971881012,150.529754604675,410.255642713562,ENSG00000164125
32.3575292092861,18.1770381524517,135.576467723416,172.57605121704,ENSG00000257046
84.7005911654843,182.497463050616,898.19409866763,653.102181851313,ENSG00000085117
44.7295256716602,49.4415437746688,268.16227807058,355.485997716537,ENSG00000123992
28.5507610670172,47.2602991963745,278.131135991419,235.612812440031,ENSG00000101311
3.80676814226896,7.2708152609807,42.8660890596094,38.2354125450927,ENSG00000248592
15.2270725690758,8.72497831317684,91.7134928717224,84.737941316151307,ENSG00000103227
84.7005911654843,115.605962649593,591.153274705776,1086.09239418628,ENSG00000172765
1.90338407113448,4.36248915658842,24.9221448020985,26.8681277343894,ENSG00000226990
6.66184424897067,3.63540763049035,43.8629748516933,38.2354125450927,ENSG00000232759
9.51692035567239,13.8145489958633,90.716607079638493,105.405731881066,ENSG00000107902
0.951692035567239,5.81665220878456,24.9221448020985,36.1686334886012,ENSG00000283676
19.0338407113448,13.8145489958633,116.635637673821,175.676219801777,ENSG00000128039
45.6812177072275,55.9852775095514,444.611063269437,569.397630063407,ENSG00000250634
5.71015221340343,27.6290979917267,139.564010891752,246.980097250734,ENSG00000268696
7.61353628453791,13.8145489958633,88.7228354954706,163.275545462828,ENSG00000168405
5.71015221340343,0.72708152609807,23.9252590100145,51.6694764122874,ENSG00000204410
0.951692035567239,4.36248915658842,32.89723113877,40.3021916015842,ENSG00000267199
10.4686123912396,12.3603859436672,157.507955149262,183.943336027743,ENSG00000228801
55.1981380628999,106.153902810318,811.465034756327,1707.15950066198,ENSG00000171408
34.2609132804206,36.3540763049035,512.399297131145,543.562891857263,ENSG00000066629
5.71015221340343,5.08957068268649,90.716607079638493,73.3706565054481,ENSG00000257526
5.71015221340343,7.99789678707877,118.629409257989,112.639458578787,ENSG00000225205
23.792300889181,23.2666088351382,533.333898764908,670.66980383149,ENSG00000107829
0.951692035567239,1.45416305219614,48.847403812113,43.4023601863214,ENSG00000202408
61.8599823118705,57.4394405617475,186.417643119697,199.444178951429,ENSG00000164627
1316.19008518949,2510.61250961664,4414.21028734768,7212.02551762707,ENSG00000160746
461.570637250111,802.698004812269,66.791348069624,121.939964332998,ENSG00000139154
1103.01106922243,1726.09154295682,3752.27812140395,5393.25994791456,ENSG00000175198
218.889168180465,158.503772689379,1303.92661604579,1534.58344944494,ENSG00000237813
1809.16655961332,1375.63824737755,550.280957230335,1453.97906624177,ENSG00000152377
689.976725786248,734.352341359051,134.579581931332,235.612812440031,ENSG00000141068
37.1159893871223,46.5332176702765,127.601381386744,207.711295177395,ENSG00000237094
1806.31148350662,2275.03809516086,272.149821238915,287.282288852318,ENSG00000163738
31.4058371737189,14.5416305219614,577.196873616601,785.376041466768,ENSG00000115935
80.8938230232153,115.605962649593,594.143932082028,855.646529387479,ENSG00000197594
744.223171813581,970.653837340923,2418.44493159564,3101.20197426549,ENSG00000166024
1250.52333473535,2813.80550599953,5619.44520997717,9321.17354477665,ENSG00000171723
27.5990690314499,30.5374240961189,119.626295050073,106.439121409312,ENSG00000155792
799.421309876481,1441.80266625247,2507.16776709111,4635.78542371042,ENSG00000083123
256.956849603155,482.05505180302,1256.07609802576,1827.03268593848,ENSG00000159433
537.70600009549,687.092042162676,2214.08334421843,3231.40905482445,ENSG00000198740
2.85507610670172,4.36248915658842,52.8349469804488,43.4023601863214,ENSG00000115648
